total_people,tap_closure_days_per_week,avg_daily_usage,hourly_usage,remaining_units,leak_detected
3,2,189.45,0.76,306.74,0
6,3,339.51,37.51,11.23,1
1,5,42.06,4.44,80.9,0
6,4,182.07,0.6,101.53,0
2,4,84.73,8.92,3.79,1
3,2,195.8,5.16,7.64,0
5,3,343.93,33.88,98.48,1
2,2,169.31,3.44,397.44,0
2,2,96.23,8.66,44.44,0
5,3,339.74,12.68,146.19,0
5,5,282.66,4.62,136.66,0
4,2,192.97,0.48,529.26,0
5,2,141.14,9.05,144.89,0
4,2,347.23,7.37,85.19,1
2,4,107.24,6.19,248.8,0
3,3,197.22,15.23,635.98,0
2,3,138.38,4.92,116.78,1
6,4,382.75,11.9,38.38,0
4,2,177.84,15.2,7.4,0
3,3,197.94,16.07,23.92,0
3,1,104.44,2.64,257.65,0
7,1,471.57,1.77,2867.17,1
2,2,83.01,4.83,448.5,0
4,3,194.75,18.63,76.48,0
4,3,212.04,0.14,375.49,0
4,0,223.76,5.76,20.94,0
1,2,67.97,7.37,96.84,1
6,2,373.18,10.95,449.9,0
7,2,265.2,3.58,355.43,1
4,2,160.81,0.7,25.39,0
5,2,387.4,5.23,3.16,0
7,5,324.7,6.85,207.69,0
5,3,318.49,8.1,94.55,1
2,4,131.76,1.93,79.74,0
4,4,134.41,4.38,66.82,0
4,3,284.22,8.01,74.1,1
3,3,186.94,20.4,60.27,0
5,3,168.35,0.14,121.41,0
7,3,267.2,0.78,107.65,0
7,4,450.53,2.15,148.97,1
3,2,158.77,3.87,7.94,0
1,2,86.21,0.09,43.91,0
9,1,618.18,15.09,2414.25,1
6,4,233.71,27.48,537.55,0
2,3,144.45,13.71,114.55,0
7,4,310.67,9.47,1696.05,0
6,3,491.29,55.93,2.54,1
4,3,268.84,8.85,81.17,0
4,3,307.76,11.07,65.23,0
3,3,204.75,20.7,139.05,0
1,4,38.02,1.45,0.8,0
3,3,100.98,2.22,196.37,0
5,3,226.37,0.61,394.49,0
1,2,60.86,2.28,524.03,1
3,3,121.38,2.69,79.51,0
3,3,111.51,1.83,231.83,0
4,4,278.24,4.29,58.51,1
7,4,224.36,18.21,407.61,0
3,3,136.61,12.57,354.99,0
3,0,151.96,13.0,51.08,0
5,4,154.49,0.27,55.13,0
3,0,105.63,0.0,149.27,0
2,3,105.69,10.95,2506.29,0
3,0,245.98,24.65,589.56,0
2,3,140.39,5.52,389.08,0
2,3,101.85,10.31,2041.77,1
3,3,215.65,4.95,548.8,0
3,4,115.84,2.91,11.4,1
7,3,228.56,3.81,4.71,0
3,3,230.58,0.14,484.63,0
4,3,293.34,7.42,3.86,0
4,0,255.39,29.18,295.54,1
1,4,70.57,0.16,17.6,0
4,3,237.57,17.49,605.24,0
2,3,139.59,6.01,40.27,0
8,3,235.76,0.7,117.24,0
2,3,161.22,5.57,111.53,0
3,4,96.8,0.0,149.6,0
1,3,49.21,0.6,13.61,0
10,3,397.91,26.19,481.57,0
4,4,184.03,14.03,308.04,0
4,3,170.12,18.25,99.71,1
1,0,53.25,1.96,234.82,0
5,3,187.39,14.54,54.86,1
2,3,189.62,2.64,75.38,0
6,1,253.87,20.08,592.76,0
2,3,123.45,2.96,2768.64,0
2,3,60.37,0.0,191.94,0
1,3,32.85,0.0,589.85,0
3,4,79.83,1.84,574.18,0
4,4,335.18,30.15,19.84,1
1,1,54.85,0.0,13.55,0
5,3,170.37,4.01,11.25,0
3,3,161.04,3.62,243.41,1
4,2,279.4,0.0,185.83,0
3,2,181.96,3.18,1903.42,0
3,2,226.57,16.5,3.36,0
4,2,181.98,0.48,13.57,0
2,4,164.93,0.68,130.52,0
2,2,97.63,2.46,117.12,0
6,2,290.16,0.93,102.59,0
7,2,332.77,7.52,117.6,0
3,3,206.38,0.42,2957.56,0
2,2,131.3,4.88,127.76,0
4,0,163.33,2.21,2683.54,0
3,3,181.68,3.24,369.72,0
1,2,82.52,7.64,301.12,1
2,3,197.14,4.45,273.04,1
5,4,132.49,0.17,8.19,0
4,0,180.2,16.8,107.8,0
1,0,82.57,9.77,6.71,0
2,2,101.15,4.0,112.87,0
2,4,109.44,6.13,13.75,0
4,2,166.48,14.1,103.19,0
1,5,56.93,7.42,407.6,0
1,4,79.72,1.95,1.69,0
5,3,256.46,23.8,4.07,1
2,4,112.07,3.88,25.86,0
4,3,105.81,3.32,13.0,1
2,3,166.06,14.25,254.81,0
1,3,81.21,8.75,68.87,0
2,3,68.17,1.93,223.57,0
5,1,318.69,2.12,5.57,1
6,3,308.72,9.25,144.11,0
6,3,301.06,4.68,74.16,0
3,2,178.89,0.91,66.17,0
4,5,147.07,1.02,8.47,1
2,2,120.76,10.33,184.28,0
2,4,114.68,0.0,1941.59,1
6,3,231.1,0.39,341.26,1
1,3,28.78,0.0,335.72,0
1,4,36.88,2.67,469.37,0
2,4,63.64,0.41,106.2,0
1,3,43.12,0.17,127.26,0
2,3,79.8,10.94,7.37,1
4,1,284.43,8.68,14.75,0
3,3,134.36,3.01,82.86,0
6,4,385.87,6.28,34.06,1
5,2,231.59,0.5,156.13,0
3,1,114.06,14.03,25.35,0
2,3,72.59,2.13,481.37,0
3,3,194.02,3.92,544.5,0
4,3,190.54,10.89,127.24,0
2,3,166.34,5.94,205.97,0
4,3,234.6,6.48,56.43,1
3,3,236.98,10.04,2346.25,0
4,3,263.27,27.06,515.09,1
3,5,172.6,9.21,245.06,1
2,5,103.05,0.34,779.61,0
7,3,343.66,36.41,1780.09,1
5,2,213.78,4.3,542.55,0
2,3,118.27,15.38,2062.75,0
6,4,340.14,27.06,114.35,0
3,3,148.65,33.47,170.28,0
6,5,234.82,21.61,18.19,1
5,3,218.47,7.64,561.57,0
3,4,138.54,16.37,19.82,0
1,0,76.51,0.25,349.15,0
2,3,58.11,6.07,11.63,0
4,3,161.58,5.51,7.14,0
4,4,115.22,13.09,52.07,0
2,3,117.57,3.53,116.52,0
2,2,131.37,0.76,1567.2,0
6,4,266.7,8.42,14.11,0
9,3,267.5,23.32,649.73,0
4,1,170.28,4.08,11.23,0
2,3,146.09,9.53,124.39,0
2,3,66.62,1.93,36.31,0
1,3,75.92,2.18,656.72,0
7,4,353.08,37.62,65.52,0
1,3,39.58,1.17,476.62,0
4,3,278.79,18.58,1937.72,1
2,2,138.09,5.74,566.55,1
4,3,195.86,0.42,95.64,0
4,2,270.43,24.79,369.27,0
6,2,152.78,2.43,12.78,0
2,2,153.39,15.43,6.61,0
1,1,43.02,0.03,361.2,1
2,2,67.27,9.77,11.61,0
6,3,234.02,3.71,121.31,0
6,2,228.91,0.19,122.78,0
4,2,279.53,12.2,3.66,1
4,5,184.15,5.83,77.68,0
4,3,296.16,33.02,148.32,0
2,3,172.31,4.09,599.2,0
7,2,388.53,28.98,111.94,0
3,3,180.13,6.27,415.78,0
3,3,129.91,2.64,202.33,0
4,3,178.48,12.27,1782.52,1
1,3,71.54,2.65,569.3,0
2,3,82.02,6.19,10.82,0
5,5,304.2,7.38,14.43,0
1,4,30.88,0.2,476.25,1
4,1,292.41,8.87,10.86,0
2,3,56.75,0.3,96.41,0
3,0,319.77,26.68,12.21,0
2,3,116.4,9.98,80.28,0
3,3,148.86,8.59,313.44,1
5,3,279.76,11.46,228.1,0
2,3,118.02,6.86,15.52,0
4,4,162.56,2.41,226.54,0
3,4,116.68,2.84,964.34,0
4,1,271.72,35.07,10.39,0
7,4,522.52,41.02,541.65,1
5,4,254.68,0.0,128.04,0
2,1,180.35,4.36,39.01,0
1,2,39.74,0.42,114.04,0
2,4,58.74,1.53,214.38,0
4,3,148.76,21.71,53.45,1
1,3,69.07,0.74,549.42,1
3,3,138.28,15.31,8.56,0
4,5,140.09,3.23,9.19,0
3,4,195.19,2.71,20.44,0
5,2,434.7,0.78,9.9,0
1,3,31.39,3.33,4.81,1
1,3,65.95,5.1,2071.72,0
5,1,276.96,33.28,509.47,0
3,3,113.2,5.41,323.55,1
5,4,420.8,0.65,2283.78,0
3,4,224.27,9.1,354.53,0
2,4,131.1,8.45,89.25,0
5,0,370.51,7.66,351.04,0
5,4,241.96,4.47,77.51,1
5,3,121.94,8.97,40.72,0
2,2,69.5,6.76,233.76,1
4,3,183.96,12.04,75.99,0
3,4,133.71,3.16,25.73,1
1,3,61.62,5.37,1523.26,1
7,5,192.76,21.14,452.15,0
2,3,73.81,1.66,565.77,0
7,3,181.56,13.37,336.14,0
3,2,135.79,0.19,497.25,0
2,0,111.93,9.57,11.25,0
4,3,218.4,14.59,12.14,0
6,3,214.43,20.99,140.63,0
5,3,210.88,14.78,89.78,0
5,3,411.54,5.98,143.63,0
4,4,287.92,8.22,83.46,0
5,2,217.62,14.74,11.93,1
6,3,407.27,1.78,95.27,1
2,3,122.88,3.42,95.32,0
3,2,145.6,8.07,4.63,0
2,4,64.57,1.08,128.99,0
9,4,509.16,1.37,91.22,0
7,1,356.97,0.14,11.68,1
1,4,33.43,0.72,12.61,1
5,4,231.12,32.05,55.44,1
7,4,449.18,14.78,2198.1,0
2,3,114.93,0.41,392.17,0
4,5,160.21,2.49,1327.69,0
7,2,345.02,34.48,2.55,1
1,3,60.45,6.24,14.79,0
5,2,241.08,9.67,194.16,1
2,3,95.72,0.33,526.56,1
7,4,341.36,27.84,2741.94,0
8,4,555.58,35.63,6.17,0
7,4,435.37,9.88,185.79,0
3,3,124.68,0.0,65.53,0
6,4,432.42,34.1,89.29,1
6,3,429.98,53.22,386.53,0
3,0,153.69,8.78,132.62,0
6,3,334.78,4.87,52.78,0
1,3,71.95,5.14,2126.38,1
4,2,239.22,0.28,13.52,0
2,4,128.16,0.41,143.72,1
2,3,85.7,2.43,93.97,1
1,5,31.18,0.21,13.52,0
5,3,274.57,32.0,285.05,0
3,1,123.2,3.3,10.69,0
5,0,267.53,1.76,6.53,0
1,4,32.29,2.87,439.73,0
3,0,187.74,14.87,230.61,0
4,3,125.87,1.74,121.99,0
5,2,306.16,30.47,138.74,0
3,3,133.98,10.42,2377.99,1
4,2,243.73,1.9,35.97,0
6,0,488.26,0.72,69.8,0
4,4,246.96,7.14,489.41,0
2,2,174.63,16.86,434.85,0
1,3,76.68,2.07,1591.46,0
6,4,474.05,65.62,20.33,1
1,3,48.47,5.37,29.31,0
6,3,461.65,15.07,114.47,0
4,4,211.94,7.41,188.37,0
7,4,328.45,22.18,51.81,0
5,3,162.63,3.25,547.08,0
10,3,615.7,49.2,284.18,0
3,4,221.51,3.91,24.1,1
5,4,243.4,6.94,51.32,0
3,3,165.04,3.72,8.89,0
3,5,108.48,2.53,42.17,0
4,0,155.96,2.66,75.19,0
6,5,292.38,0.74,5.72,0
9,2,631.19,0.0,63.15,0
5,3,336.26,11.3,60.66,0
3,4,188.23,5.3,5.41,1
3,2,123.02,6.83,1899.74,0
5,2,418.15,8.05,493.39,1
2,3,89.76,5.45,100.77,0
1,3,40.32,0.68,48.15,1
3,0,228.0,8.69,22.38,0
2,3,129.98,14.25,0.64,1
2,3,92.32,5.4,146.09,0
2,2,114.93,2.68,1.85,1
1,3,86.28,9.4,1137.64,0
1,2,64.55,0.15,345.38,0
9,2,394.39,12.12,95.63,0
3,3,115.5,0.47,48.14,0
3,4,162.5,4.18,240.29,0
4,3,251.39,0.0,132.32,1
2,1,110.75,12.6,106.24,1
7,3,442.61,39.65,470.73,0
5,4,189.07,3.54,360.6,0
1,3,57.46,1.6,95.49,0
3,3,180.47,6.02,468.43,0
6,5,337.08,29.7,2842.49,1
7,3,267.59,20.44,12.26,0
3,4,127.22,9.14,130.11,0
4,3,113.66,12.01,0.68,1
2,2,111.06,0.13,12.65,0
10,2,431.69,15.0,309.04,0
2,3,90.19,8.57,10.11,0
7,3,443.84,14.2,503.62,0
4,3,170.22,3.51,3.41,0
4,0,217.56,0.45,2287.92,0
4,4,208.07,0.62,514.18,0
2,4,100.42,11.86,274.03,1
2,3,103.63,0.07,49.52,1
2,3,97.8,11.09,0.53,1
2,2,148.3,17.88,144.36,0
5,3,291.7,0.0,214.91,0
3,3,182.88,20.65,91.7,0
1,3,49.06,3.71,298.01,0
8,3,370.5,0.68,181.13,0
6,3,407.23,45.73,279.81,1
7,2,374.98,11.12,2674.66,0
10,1,332.97,30.03,1168.76,0
2,4,70.63,2.79,42.71,0
3,0,261.76,11.37,787.8,0
5,2,256.23,10.79,83.78,0
5,3,260.25,7.49,351.02,0
2,2,143.84,39.99,228.24,0
5,3,235.31,17.94,599.59,0
2,3,113.17,10.05,3.28,0
2,2,139.27,3.36,24.6,1
4,1,275.52,5.44,51.68,0
4,2,332.03,7.14,149.29,0
4,3,251.49,6.31,139.18,0
1,4,61.21,0.95,2338.35,0
6,1,375.79,12.29,96.7,0
2,3,151.11,3.87,68.57,0
2,4,140.84,14.81,568.2,0
6,2,253.65,28.03,7.42,1
7,3,388.76,11.34,148.88,0
6,3,158.41,15.54,12.96,0
5,3,152.84,0.59,49.4,0
4,4,213.77,6.08,64.8,0
4,3,327.32,0.23,281.75,0
1,2,49.07,0.37,292.49,1
3,3,271.72,0.72,41.09,0
3,1,162.77,10.36,244.11,0
2,2,97.59,5.34,560.82,0
5,4,325.97,29.21,85.21,1
3,3,182.71,19.21,89.75,1
1,3,56.87,6.74,5.94,0
2,2,69.74,2.41,96.19,0
5,2,247.35,21.47,47.37,1
1,2,49.85,4.97,515.65,1
6,4,208.64,0.67,3.46,0
3,5,216.21,13.18,33.07,0
3,3,121.34,4.71,9.22,0
4,1,249.64,1.22,132.48,0
6,4,443.96,7.84,598.34,1
3,4,147.59,0.36,115.28,0
4,4,165.54,5.75,76.63,0
4,3,179.31,1.13,47.33,1
2,3,189.29,19.59,1624.58,1
6,3,354.57,4.51,71.99,0
5,0,276.5,4.23,11.9,0
4,3,130.13,0.92,195.82,0
6,3,441.88,30.01,109.55,0
6,4,399.64,1.45,86.59,1
5,3,160.0,4.78,240.25,1
6,3,409.4,10.11,130.84,1
5,3,464.15,34.99,3.28,0
5,1,358.42,11.59,1317.12,1
4,4,195.45,4.58,92.37,0
5,3,300.76,11.68,149.98,1
2,4,94.43,0.0,7.14,0
6,3,461.23,6.82,71.61,0
6,4,221.28,1.13,73.91,0
1,3,70.33,1.6,477.23,0
6,3,429.42,12.88,1103.73,0
2,5,103.41,1.71,24.88,1
3,4,111.93,7.43,139.88,0
5,3,124.45,1.62,139.8,0
2,2,129.63,12.32,62.85,1
5,5,228.97,5.91,445.81,0
6,5,293.57,6.44,16.19,0
4,1,162.74,11.37,7.07,1
1,3,50.19,1.05,202.8,0
2,3,95.4,2.34,219.58,1
4,1,157.79,0.64,485.18,0
9,2,481.83,30.75,1463.66,1
4,3,180.69,12.31,303.73,0
2,5,80.91,2.49,236.86,0
4,0,215.26,1.06,455.53,1
4,4,308.97,13.61,142.44,0
5,4,241.98,16.66,96.07,0
1,4,50.57,2.83,10.36,1
5,3,255.75,4.96,177.01,1
4,3,152.01,0.08,114.6,1
8,3,222.88,7.96,145.31,0
3,5,120.85,12.04,10.02,0
4,3,240.77,18.21,14.43,0
7,1,287.36,28.76,186.5,1
1,2,81.19,0.38,97.59,1
7,3,485.95,32.36,543.83,0
5,5,347.39,6.66,122.65,0
1,3,55.99,0.92,496.86,0
3,3,180.7,4.71,508.02,1
5,1,207.08,0.09,250.76,0
1,4,27.83,1.54,2717.14,0
4,3,245.41,0.92,100.24,0
3,4,93.63,8.79,11.28,1
4,3,256.65,23.25,399.8,0
1,3,66.54,6.34,58.6,1
6,3,274.67,1.2,1035.66,1
8,2,247.2,7.37,14.54,1
8,2,378.64,30.34,71.93,1
5,1,171.63,3.45,46.33,1
2,3,97.62,6.6,161.14,0
5,3,219.6,18.69,129.9,0
1,2,73.39,1.67,41.83,0
1,3,57.99,1.08,600.89,0
3,3,122.15,9.41,34.55,0
3,3,104.88,2.98,46.72,0
5,2,240.78,25.09,2.65,1
5,3,171.29,5.55,68.43,1
3,3,274.67,29.0,100.03,0
2,2,86.4,0.49,6.32,0
10,3,724.27,2.71,405.07,1
3,2,73.46,8.1,73.84,0
3,4,169.96,19.62,587.42,1
2,4,106.43,24.02,217.97,0
5,3,287.44,5.03,460.35,0
5,2,352.71,10.77,30.82,0
2,3,72.39,8.84,440.25,0
1,3,68.96,0.31,437.44,0
5,3,353.95,11.71,101.53,1
4,2,225.56,7.54,93.08,0
2,2,125.47,0.22,73.75,0
7,2,422.33,36.37,975.44,0
2,3,101.19,2.61,2.65,1
3,4,136.01,13.83,60.68,0
7,3,376.17,21.89,118.93,1
3,2,131.85,3.96,127.29,0
4,0,130.73,0.0,22.53,0
3,3,160.08,0.54,141.26,0
2,2,96.04,0.36,423.14,0
9,2,487.74,11.64,45.23,0
3,2,309.22,26.26,338.08,1
6,3,278.11,30.68,98.47,1
2,3,52.37,4.26,2400.48,0
2,4,67.02,6.56,372.05,0
1,3,93.4,0.84,83.71,0
4,2,235.8,19.22,381.64,0
3,4,134.31,1.42,63.05,0
6,2,407.26,37.33,529.79,0
3,3,158.92,1.5,0.9,0
8,1,416.25,5.76,494.58,0
2,1,77.0,11.77,406.01,1
6,3,382.64,8.64,1743.85,1
5,1,283.35,10.05,14.4,0
5,2,178.73,20.03,118.55,0
6,2,575.48,2.17,1893.67,1
5,4,238.08,0.47,250.84,0
4,2,234.58,14.74,7.93,0
2,3,128.18,2.62,260.8,0
1,4,61.18,1.46,2696.1,0
7,2,375.39,45.44,405.21,0
4,4,296.98,1.46,43.3,0
5,4,238.52,15.38,2929.81,0
3,5,166.34,3.29,506.99,0
1,3,20.65,0.68,326.4,0
2,3,94.45,0.87,1694.54,0
5,3,329.71,24.06,56.04,1
3,1,140.85,17.17,9.2,0
2,0,110.18,3.86,510.23,0
3,2,118.35,1.99,90.8,0
1,4,69.04,3.58,571.59,0
4,1,356.83,29.52,123.06,0
2,3,90.15,0.14,527.62,0
5,2,198.18,20.96,2125.5,0
3,3,154.86,0.49,147.43,0
3,3,174.9,14.67,571.53,0
1,1,64.28,1.78,143.76,1
1,2,32.08,2.48,41.01,1
3,2,212.46,0.34,123.83,0
3,2,250.48,7.26,12.37,1
4,3,374.8,12.69,8.04,0
2,5,60.53,3.89,68.86,0
5,3,224.14,25.06,163.99,1
6,4,202.34,28.6,85.92,1
5,5,238.23,5.07,1637.17,0
1,3,70.53,0.46,59.68,1
3,2,191.41,0.0,3.98,0
1,4,48.67,0.0,107.99,1
2,3,108.02,8.58,140.23,0
9,5,265.68,14.91,22.77,1
2,3,95.61,7.01,78.0,0
3,4,93.55,0.23,147.66,0
4,4,145.64,10.74,225.26,0
5,4,229.91,4.91,3.84,0
4,3,295.2,23.18,1.55,1
1,3,39.58,0.0,15.1,0
3,4,118.37,0.63,0.82,1
4,4,225.58,3.64,36.14,1
1,3,21.99,1.63,102.11,0
3,3,259.19,1.2,138.31,0
1,3,59.69,1.79,4.18,0
1,0,43.89,0.57,5.74,0
3,2,145.19,18.72,286.09,0
2,2,70.09,0.11,3.69,0
4,4,262.47,8.65,92.16,1
5,2,266.68,27.67,98.11,1
5,3,311.28,24.53,45.67,0
2,4,115.74,4.14,6.42,0
2,2,84.49,2.56,136.75,0
1,2,82.56,1.5,2.67,1
4,5,120.73,11.17,341.86,0
5,3,192.59,22.46,131.99,0
1,2,57.54,4.54,465.83,0
7,4,440.55,17.79,61.71,1
1,4,48.45,2.19,551.82,0
4,4,232.86,6.59,36.64,1
5,2,148.1,10.58,1440.93,0
6,3,169.28,5.73,81.89,0
5,3,342.97,27.19,112.95,0
5,3,163.42,11.12,6.91,0
3,1,142.4,0.26,129.08,0
5,2,170.81,4.0,208.64,0
1,3,54.78,3.13,494.97,0
6,3,317.11,0.37,2058.6,1
4,0,110.21,0.51,2.38,0
5,4,299.33,0.84,144.66,1
3,3,157.21,17.95,330.56,0
4,2,295.03,0.45,206.82,0
4,3,269.54,0.12,524.55,0
5,3,293.62,6.77,3.57,0
1,3,55.68,0.0,113.5,0
1,0,81.03,1.96,10.84,1
2,0,60.82,1.45,11.29,1
2,3,104.41,1.37,29.27,0
6,5,532.2,57.87,397.16,0
2,2,85.05,2.07,46.53,1
8,3,423.53,11.43,1782.02,0
3,2,225.04,17.84,142.41,0
2,2,150.27,13.02,58.95,1
5,1,316.37,21.55,3.7,1
4,4,275.55,1.35,53.13,0
3,2,136.91,2.98,34.93,0
4,2,165.7,12.04,5.41,0
5,4,366.36,1.38,1.06,0
2,2,106.33,7.39,66.68,0
10,2,786.26,22.57,283.34,0
8,1,397.62,10.64,262.89,0
4,5,149.66,5.81,13.35,0
2,2,151.67,12.11,78.87,0
5,5,199.25,4.67,119.99,0
1,2,67.41,1.5,114.95,0
1,0,58.64,4.51,2976.69,0
2,4,137.93,3.64,49.94,0
3,3,184.32,3.77,584.77,0
6,3,279.09,9.22,372.93,0
5,3,263.04,6.11,73.03,0
5,2,427.79,7.6,33.25,0
3,3,84.42,1.57,323.5,0
3,3,216.63,3.4,2224.93,0
3,1,189.1,3.2,8.65,0
9,4,293.82,4.68,109.93,0
1,3,86.54,2.01,558.68,0
6,2,224.31,0.22,11.92,0
4,2,90.79,8.31,5.64,0
3,4,164.67,16.37,8.72,0
5,3,278.81,4.54,4.28,0
3,3,276.39,7.68,12.2,0
6,5,356.88,30.83,7.09,1
6,3,229.42,9.29,48.39,0
3,3,201.02,20.93,72.32,0
2,2,105.16,0.5,144.91,0
4,3,232.49,14.88,448.35,0
7,3,269.7,1.31,1.98,0
2,4,62.18,2.28,12.87,1
4,2,269.28,20.18,14.63,0
4,2,323.72,33.36,1141.82,0
5,1,384.42,0.94,129.14,1
2,3,76.93,4.96,63.8,0
5,2,260.01,6.26,35.74,0
6,4,311.78,0.38,109.96,0
2,4,121.18,9.75,6.9,1
2,3,75.67,1.86,2.4,0
8,1,315.94,29.87,353.28,0
2,3,92.68,0.41,2.23,0
6,5,157.96,14.12,94.52,1
3,2,126.54,0.0,152.86,0
2,3,115.38,14.05,144.73,0
6,3,241.45,24.68,473.02,0
3,5,116.52,0.31,6.83,0
4,2,203.72,0.83,1493.98,1
3,1,196.04,0.93,424.98,0
4,3,295.82,38.69,99.66,0
2,2,82.99,1.55,72.01,1
3,3,194.06,3.41,2710.54,0
8,1,640.34,20.69,106.54,0
2,3,115.31,15.31,1492.24,0
4,3,223.48,0.9,588.57,0
3,3,127.09,4.74,59.71,0
5,4,296.28,0.19,1.0,0
2,5,117.23,0.74,13.92,0
8,4,390.88,28.11,5.33,1
3,4,195.45,20.01,127.66,0
2,3,99.62,2.57,382.28,0
1,1,32.38,2.35,1219.69,1
2,3,134.23,2.85,502.56,0
4,2,209.31,6.14,452.12,1
3,2,173.43,19.24,326.8,0
6,3,276.9,0.35,112.48,0
3,3,139.59,4.92,101.09,1
2,2,65.17,7.71,2611.52,0
4,4,348.6,0.24,507.24,0
5,4,210.48,14.49,49.18,0
2,3,108.58,2.41,15.0,1
2,3,102.3,11.03,8.51,0
1,2,49.36,3.69,134.27,0
5,5,159.53,0.32,247.4,1
4,2,383.49,7.81,911.22,0
3,4,149.85,4.47,32.51,1
6,4,298.8,9.47,129.17,0
5,3,345.06,45.51,476.78,0
4,4,226.56,9.93,4.44,0
6,3,440.98,14.3,1.77,1
2,4,133.05,3.73,557.53,0
1,4,67.64,0.71,514.91,0
2,2,95.15,2.6,194.61,0
1,0,60.47,0.0,64.6,0
4,3,110.78,3.09,13.59,0
7,4,232.18,4.16,541.18,0
1,4,47.0,4.1,122.55,1
2,4,117.52,8.42,251.75,0
3,2,161.14,4.02,97.97,0
7,3,259.66,6.52,58.99,0
3,3,164.62,0.26,585.65,0
4,3,303.34,0.98,344.82,1
1,2,61.44,1.88,130.98,0
2,3,108.38,3.82,124.91,0
9,3,492.77,14.82,52.11,0
8,3,387.86,9.76,145.13,0
1,3,53.32,0.3,1.81,1
7,3,278.55,0.0,398.46,1
4,2,268.39,21.98,142.29,0
6,4,376.13,38.52,8.23,0
3,2,209.73,6.96,99.22,0
4,4,270.17,2.78,59.91,0
3,2,108.35,2.69,568.08,0
4,3,133.97,3.48,29.34,0
2,4,130.18,2.05,498.91,0
1,0,49.21,0.7,583.53,0
3,5,171.82,14.8,130.39,0
5,0,210.57,27.65,327.72,0
2,0,127.32,7.19,522.78,0
4,4,247.26,0.46,11.52,1
8,3,557.31,9.19,528.3,0
1,1,100.41,3.13,2436.21,0
4,4,188.16,0.19,11.79,0
3,3,185.67,20.18,392.75,0
6,1,472.51,2.09,25.55,1
2,4,169.99,0.18,12.94,0
5,3,206.36,21.07,120.77,1
6,2,338.24,1.47,858.02,1
7,4,252.18,30.25,407.45,0
5,4,308.72,1.07,89.13,0
3,3,152.94,12.68,1894.19,1
4,4,325.26,11.45,124.48,0
6,4,283.18,9.48,47.22,0
4,2,153.63,6.05,124.77,0
1,4,70.31,0.47,13.58,1
7,3,397.37,0.63,24.52,0
5,3,338.17,25.96,144.13,0
4,5,129.65,2.48,1322.38,1
2,4,94.46,0.6,198.05,0
4,2,238.82,3.49,258.04,0
3,3,228.63,4.25,9.77,1
4,3,308.91,27.99,50.61,0
1,1,81.31,0.65,35.97,0
4,4,151.29,11.63,144.75,0
10,4,261.57,36.93,348.82,0
1,4,69.0,4.44,14.61,0
8,3,337.94,11.2,13.62,0
3,2,118.46,9.94,101.48,0
6,4,382.15,12.62,109.21,0
5,3,160.42,9.58,321.08,0
4,0,272.62,21.02,29.65,0
5,5,197.32,6.01,402.9,1
6,4,216.87,6.2,14.29,0
3,3,84.08,0.0,108.09,0
3,0,151.25,16.86,343.17,0
4,2,210.76,17.75,109.14,0
5,3,202.01,8.25,448.15,0
5,3,281.06,25.88,110.8,0
5,3,149.51,13.65,707.82,1
3,4,152.12,0.28,358.17,0
5,3,274.86,1.01,12.43,1
2,3,112.56,10.52,23.29,0
4,4,245.46,17.01,388.85,0
1,3,52.53,0.09,4.27,0
3,5,182.23,0.63,62.43,1
3,4,160.63,36.17,532.26,0
3,2,115.87,0.0,2415.46,0
5,5,158.88,2.42,2281.36,0
3,2,128.87,13.49,35.88,1
3,5,208.48,6.12,103.8,1
2,3,122.94,9.8,249.14,1
3,3,170.62,6.03,41.23,1
2,2,97.44,0.0,180.09,1
1,2,45.05,0.36,26.29,0
4,2,176.64,2.82,504.46,0
4,4,233.52,5.54,184.72,0
4,3,187.27,3.83,88.69,0
3,3,122.43,3.32,1513.58,1
3,4,198.4,5.11,9.18,0
6,2,228.91,0.54,461.29,0
4,4,250.0,4.66,55.38,0
3,3,131.98,13.83,2600.1,0
1,2,71.23,5.4,225.95,1
3,4,171.49,12.69,5.27,0
3,3,226.81,0.2,4.05,0
3,1,267.69,27.53,161.6,1
4,3,292.25,6.63,494.73,0
4,4,244.91,3.63,3.04,0
4,1,194.14,42.98,2557.02,0
5,3,425.28,1.67,88.57,1
5,4,213.84,5.6,103.75,0
5,4,287.23,30.67,2.56,1
7,4,324.01,28.7,1.31,1
1,2,71.16,1.47,74.91,1
2,3,53.19,1.91,93.04,0
1,4,21.18,2.0,129.01,0
4,2,220.92,5.46,239.59,1
6,3,395.25,15.23,371.6,0
2,4,66.83,0.37,17.11,0
7,4,436.2,10.99,1.47,1
1,1,48.82,1.45,12.82,0
7,2,419.91,5.24,148.04,0
3,3,172.7,0.79,3.83,0
1,3,59.31,10.57,82.94,0
3,4,160.23,0.94,317.74,0
2,2,90.74,8.57,208.11,0
2,0,195.35,0.34,470.43,0
3,3,118.05,0.48,51.19,1
5,4,253.06,21.54,98.21,0
4,4,283.44,1.01,128.37,0
3,3,107.95,6.59,21.02,1
4,5,181.63,21.57,312.67,0
5,3,345.84,15.2,1260.33,0
2,3,77.73,5.73,351.02,0
3,0,207.8,17.31,62.54,0
2,5,54.4,1.16,108.62,0
2,3,53.14,0.21,578.81,0
5,3,231.94,7.46,135.62,0
2,1,170.32,18.96,19.08,0
