total_people,tap_closure_days_per_week,avg_daily_usage,hourly_usage,remaining_units,leak_detected
3,2,189.45,1.03,306.74,1
6,3,339.51,37.75,11.23,1
1,5,42.06,4.2,80.9,0
6,4,182.07,0.86,101.53,0
2,4,84.73,9.2,3.79,1
3,2,195.8,5.16,7.64,1
5,3,343.93,34.2,98.48,1
2,2,169.31,3.44,397.44,0
2,2,96.23,8.77,44.44,0
5,3,339.74,12.39,146.19,0
5,5,282.66,4.94,136.66,0
4,2,192.97,0.49,529.26,0
5,2,141.14,8.87,144.89,0
4,2,347.23,7.1,85.19,1
2,4,107.24,6.46,248.8,0
3,3,197.22,15.09,635.98,0
2,3,138.38,5.04,116.78,1
6,4,382.75,12.02,38.38,0
4,2,177.84,15.16,7.4,0
3,3,197.94,16.11,23.92,0
3,1,104.44,2.8,257.65,0
7,1,471.57,1.74,2867.17,1
2,2,83.01,4.64,448.5,0
4,3,194.75,18.94,76.48,0
4,3,212.04,0.0,375.49,0
4,0,223.76,5.64,20.94,0
1,2,67.97,7.37,96.84,1
6,2,373.18,10.91,449.9,0
7,2,265.2,3.62,355.43,1
4,2,160.81,0.87,25.39,1
5,2,387.4,5.02,3.16,1
7,5,324.7,6.71,207.69,1
5,3,318.49,8.24,94.55,1
2,4,131.76,2.53,79.74,1
4,4,134.41,4.64,66.82,0
4,3,284.22,8.15,74.1,1
3,3,186.94,20.73,60.27,0
5,3,168.35,0.11,121.41,0
7,3,267.2,0.64,107.65,1
7,4,450.53,2.24,148.97,1
3,2,158.77,3.84,7.94,0
1,2,86.21,0.03,43.91,0
9,1,618.18,15.14,2414.25,1
6,4,233.71,28.01,537.55,0
2,3,144.45,13.66,114.55,0
7,4,310.67,9.17,1696.05,1
6,3,491.29,55.83,2.54,1
4,3,268.84,9.0,81.17,0
4,3,307.76,11.25,65.23,0
3,3,204.75,20.63,139.05,0
1,4,38.02,1.68,0.8,1
3,3,100.98,2.08,196.37,0
5,3,226.37,0.76,394.49,1
1,2,60.86,2.57,524.03,1
3,3,121.38,2.32,79.51,0
3,3,111.51,2.02,231.83,0
4,4,278.24,4.17,58.51,1
7,4,224.36,18.13,407.61,0
3,3,136.61,12.16,354.99,0
3,0,151.96,13.23,51.08,0
5,4,154.49,0.18,55.13,0
3,0,105.63,0.0,149.27,0
2,3,105.69,11.13,2506.29,0
3,0,245.98,24.53,589.56,0
2,3,140.39,5.34,389.08,0
2,3,101.85,9.99,2041.77,1
3,3,215.65,5.35,548.8,1
3,4,115.84,2.99,11.4,1
7,3,228.56,3.81,4.71,1
3,3,230.58,0.09,484.63,0
4,3,293.34,7.55,3.86,1
4,0,255.39,29.15,295.54,1
1,4,70.57,0.06,17.6,0
4,3,237.57,17.49,605.24,0
2,3,139.59,5.8,40.27,0
8,3,235.76,0.45,117.24,0
2,3,161.22,5.58,111.53,0
3,4,96.8,0.0,149.6,1
1,3,49.21,0.36,13.61,0
10,3,397.91,26.34,481.57,0
4,4,184.03,13.94,308.04,0
4,3,170.12,18.39,99.71,1
1,0,53.25,1.95,234.82,1
5,3,187.39,14.3,54.86,1
2,3,189.62,2.7,75.38,0
6,1,253.87,19.97,592.76,1
2,3,123.45,3.05,2768.64,0
2,3,60.37,0.0,191.94,0
1,3,32.85,0.0,589.85,0
3,4,79.83,1.58,574.18,0
4,4,335.18,30.14,19.84,1
1,1,54.85,0.0,13.55,0
5,3,170.37,4.11,11.25,0
3,3,161.04,3.49,243.41,1
4,2,279.4,0.0,185.83,1
3,2,181.96,3.32,1903.42,0
3,2,226.57,16.61,3.36,0
4,2,181.98,0.5,13.57,0
2,4,164.93,0.63,130.52,1
2,2,97.63,2.63,117.12,0
6,2,290.16,1.0,102.59,1
7,2,332.77,7.52,117.6,0
3,3,206.38,0.58,2957.56,1
2,2,131.3,4.99,127.76,1
4,0,163.33,2.33,2683.54,0
3,3,181.68,3.43,369.72,0
1,2,82.52,7.74,301.12,1
2,3,197.14,4.18,273.04,1
5,4,132.49,0.1,8.19,1
4,0,180.2,16.48,107.8,0
1,0,82.57,9.71,6.71,0
2,2,101.15,4.15,112.87,1
2,4,109.44,5.69,13.75,0
4,2,166.48,13.87,103.19,0
1,5,56.93,7.66,407.6,0
1,4,79.72,2.35,1.69,1
5,3,256.46,23.67,4.07,1
2,4,112.07,3.87,25.86,0
4,3,105.81,3.34,13.0,1
2,3,166.06,14.09,254.81,0
1,3,81.21,8.89,68.87,0
2,3,68.17,2.09,223.57,0
5,1,318.69,2.61,5.57,1
6,3,308.72,9.2,144.11,1
6,3,301.06,4.46,74.16,0
3,2,178.89,1.01,66.17,0
4,5,147.07,1.31,8.47,1
2,2,120.76,10.69,184.28,1
2,4,114.68,0.0,1941.59,1
6,3,231.1,0.35,341.26,1
1,3,28.78,0.0,335.72,0
1,4,36.88,2.58,469.37,0
2,4,63.64,0.08,106.2,0
1,3,43.12,0.15,127.26,0
2,3,79.8,10.98,7.37,1
4,1,284.43,8.87,14.75,0
3,3,134.36,3.05,82.86,0
6,4,385.87,6.36,34.06,1
5,2,231.59,0.16,156.13,1
3,1,114.06,13.9,25.35,0
2,3,72.59,2.03,481.37,0
3,3,194.02,3.75,544.5,0
4,3,190.54,11.01,127.24,0
2,3,166.34,5.99,205.97,0
4,3,234.6,6.53,56.43,1
3,3,236.98,10.31,2346.25,0
4,3,263.27,27.31,515.09,1
3,5,172.6,10.43,245.06,1
2,5,103.05,0.44,779.61,0
7,3,343.66,36.52,1780.09,1
5,2,213.78,4.24,542.55,0
2,3,118.27,15.34,2062.75,0
6,4,340.14,26.98,114.35,0
3,3,148.65,38.23,170.28,1
6,5,234.82,21.37,18.19,1
5,3,218.47,7.61,561.57,0
3,4,138.54,16.33,19.82,0
1,0,76.51,0.31,349.15,0
2,3,58.11,6.26,11.63,0
4,3,161.58,5.36,7.14,0
4,4,115.22,13.28,52.07,0
2,3,117.57,3.34,116.52,0
2,2,131.37,0.91,1567.2,1
6,4,266.7,8.26,14.11,0
9,3,267.5,23.61,649.73,0
4,1,170.28,4.04,11.23,0
2,3,146.09,9.57,124.39,1
2,3,66.62,1.63,36.31,0
1,3,75.92,2.36,656.72,0
7,4,353.08,37.7,65.52,0
1,3,39.58,1.05,476.62,0
4,3,278.79,18.59,1937.72,1
2,2,138.09,5.57,566.55,1
4,3,195.86,0.5,95.64,0
4,2,270.43,25.02,369.27,0
6,2,152.78,2.44,12.78,0
2,2,153.39,15.45,6.61,0
1,1,43.02,0.0,361.2,1
2,2,67.27,9.73,11.61,0
6,3,234.02,3.89,121.31,0
6,2,228.91,0.19,122.78,0
4,2,279.53,12.13,3.66,1
4,5,184.15,5.97,77.68,0
4,3,296.16,33.3,148.32,0
2,3,172.31,4.07,599.2,0
7,2,388.53,28.8,111.94,0
3,3,180.13,6.35,415.78,0
3,3,129.91,2.68,202.33,0
4,3,178.48,11.88,1782.52,1
1,3,71.54,2.89,569.3,1
2,3,82.02,6.33,10.82,0
5,5,304.2,7.39,14.43,1
1,4,30.88,0.0,476.25,1
4,1,292.41,8.67,10.86,1
2,3,56.75,0.41,96.41,1
3,0,319.77,26.77,12.21,0
2,3,116.4,9.84,80.28,0
3,3,148.86,9.67,313.44,1
5,3,279.76,11.65,228.1,0
2,3,118.02,6.78,15.52,0
4,4,162.56,2.24,226.54,0
3,4,116.68,2.63,964.34,0
4,1,271.72,34.91,10.39,0
7,4,522.52,40.92,541.65,1
5,4,254.68,0.0,128.04,0
2,1,180.35,3.99,39.01,0
1,2,39.74,0.61,114.04,1
2,4,58.74,1.23,214.38,0
4,3,148.76,21.91,53.45,1
1,3,69.07,0.54,549.42,1
3,3,138.28,15.37,8.56,0
4,5,140.09,3.68,9.19,1
3,4,195.19,2.87,20.44,1
5,2,434.7,1.0,9.9,1
1,3,31.39,2.87,4.81,1
1,3,65.95,4.79,2071.72,0
5,1,276.96,33.3,509.47,0
3,3,113.2,5.77,323.55,1
5,4,420.8,0.85,2283.78,1
3,4,224.27,9.1,354.53,0
2,4,131.1,8.65,89.25,0
5,0,370.51,8.15,351.04,0
5,4,241.96,4.23,77.51,1
5,3,121.94,8.99,40.72,0
2,2,69.5,6.57,233.76,1
4,3,183.96,12.09,75.99,0
3,4,133.71,2.89,25.73,1
1,3,61.62,5.62,1523.26,1
7,5,192.76,20.88,452.15,0
2,3,73.81,1.31,565.77,0
7,3,181.56,13.21,336.14,1
3,2,135.79,0.03,497.25,0
2,0,111.93,9.57,11.25,0
4,3,218.4,14.44,12.14,0
6,3,214.43,21.35,140.63,0
5,3,210.88,14.71,89.78,0
5,3,411.54,5.63,143.63,0
4,4,287.92,8.24,83.46,0
5,2,217.62,14.64,11.93,1
6,3,407.27,1.77,95.27,1
2,3,122.88,3.25,95.32,0
3,2,145.6,7.73,4.63,1
2,4,64.57,1.12,128.99,0
9,4,509.16,1.45,91.22,1
7,1,356.97,0.0,11.68,1
1,4,33.43,0.44,12.61,1
5,4,231.12,36.41,55.44,1
7,4,449.18,14.84,2198.1,1
2,3,114.93,0.6,392.17,1
4,5,160.21,2.21,1327.69,0
7,2,345.02,34.63,2.55,1
1,3,60.45,6.08,14.79,0
5,2,241.08,9.82,194.16,1
2,3,95.72,0.45,526.56,1
7,4,341.36,27.71,2741.94,0
8,4,555.58,35.66,6.17,0
7,4,435.37,11.23,185.79,0
3,3,124.68,0.0,65.53,0
6,4,432.42,33.95,89.29,1
6,3,429.98,53.32,386.53,0
3,0,153.69,9.01,132.62,0
6,3,334.78,5.18,52.78,0
1,3,71.95,4.96,2126.38,1
4,2,239.22,0.18,13.52,1
2,4,128.16,0.3,143.72,1
2,3,85.7,2.47,93.97,1
1,5,31.18,0.3,13.52,1
5,3,274.57,32.52,285.05,0
3,1,123.2,2.86,10.69,0
5,0,267.53,1.9,6.53,1
1,4,32.29,3.23,439.73,0
3,0,187.74,14.81,230.61,0
4,3,125.87,1.53,121.99,0
5,2,306.16,30.7,138.74,0
3,3,133.98,10.37,2377.99,1
4,2,243.73,2.12,35.97,0
6,0,488.26,0.4,69.8,1
4,4,246.96,7.28,489.41,0
2,2,174.63,17.03,434.85,0
1,3,76.68,1.96,1591.46,1
6,4,474.05,65.56,20.33,1
1,3,48.47,5.59,29.31,0
6,3,461.65,14.94,114.47,0
4,4,211.94,7.64,188.37,0
7,4,328.45,22.46,51.81,0
5,3,162.63,3.46,547.08,1
10,3,615.7,49.04,284.18,0
3,4,221.51,3.59,24.1,1
5,4,243.4,6.78,51.32,0
3,3,165.04,3.84,8.89,0
3,5,108.48,2.55,42.17,0
4,0,155.96,2.61,75.19,0
6,5,292.38,0.57,5.72,1
9,2,631.19,0.0,63.15,1
5,3,336.26,11.96,60.66,0
3,4,188.23,5.47,5.41,1
3,2,123.02,6.72,1899.74,0
5,2,418.15,8.39,493.39,1
2,3,89.76,5.46,100.77,0
1,3,40.32,0.53,48.15,1
3,0,228.0,8.85,22.38,0
2,3,129.98,14.55,0.64,1
2,3,92.32,5.51,146.09,1
2,2,114.93,2.78,1.85,1
1,3,86.28,9.55,1137.64,0
1,2,64.55,0.12,345.38,0
9,2,394.39,12.01,95.63,0
3,3,115.5,0.43,48.14,0
3,4,162.5,4.09,240.29,0
4,3,251.39,0.0,132.32,1
2,1,110.75,12.91,106.24,1
7,3,442.61,39.45,470.73,0
5,4,189.07,3.4,360.6,1
1,3,57.46,1.23,95.49,0
3,3,180.47,6.08,468.43,0
6,5,337.08,29.69,2842.49,1
7,3,267.59,20.44,12.26,0
3,4,127.22,9.5,130.11,0
4,3,113.66,11.86,0.68,1
2,2,111.06,0.15,12.65,0
10,2,431.69,15.07,309.04,0
2,3,90.19,8.78,10.11,0
7,3,443.84,14.39,503.62,0
4,3,170.22,3.7,3.41,1
4,0,217.56,0.35,2287.92,0
4,4,208.07,0.84,514.18,1
2,4,100.42,11.57,274.03,1
2,3,103.63,0.08,49.52,1
2,3,97.8,11.09,0.53,1
2,2,148.3,17.87,144.36,0
5,3,291.7,0.0,214.91,0
3,3,182.88,20.38,91.7,0
1,3,49.06,3.41,298.01,0
8,3,370.5,0.51,181.13,1
6,3,407.23,45.89,279.81,1
7,2,374.98,11.05,2674.66,0
10,1,332.97,29.93,1168.76,0
2,4,70.63,3.01,42.71,0
3,0,261.76,13.0,787.8,0
5,2,256.23,12.15,83.78,1
5,3,260.25,7.43,351.02,0
2,2,143.84,45.52,228.24,0
5,3,235.31,17.89,599.59,0
2,3,113.17,10.45,3.28,1
2,2,139.27,3.14,24.6,1
4,1,275.52,5.23,51.68,0
4,2,332.03,7.11,149.29,0
4,3,251.49,6.19,139.18,0
1,4,61.21,1.02,2338.35,0
6,1,375.79,12.29,96.7,1
2,3,151.11,3.59,68.57,0
2,4,140.84,14.88,568.2,0
6,2,253.65,28.03,7.42,1
7,3,388.76,11.25,148.88,0
6,3,158.41,15.92,12.96,0
5,3,152.84,0.6,49.4,1
4,4,213.77,5.81,64.8,0
4,3,327.32,0.0,281.75,0
1,2,49.07,0.12,292.49,1
3,3,271.72,0.41,41.09,0
3,1,162.77,10.15,244.11,0
2,2,97.59,5.34,560.82,1
5,4,325.97,29.21,85.21,1
3,3,182.71,19.06,89.75,1
1,3,56.87,6.85,5.94,0
2,2,69.74,2.39,96.19,0
5,2,247.35,21.15,47.37,1
1,2,49.85,5.18,515.65,1
6,4,208.64,0.81,3.46,1
3,5,216.21,12.97,33.07,0
3,3,121.34,4.49,9.22,1
4,1,249.64,1.52,132.48,1
6,4,443.96,7.83,598.34,1
3,4,147.59,0.18,115.28,0
4,4,165.54,6.0,76.63,0
4,3,179.31,1.35,47.33,1
2,3,189.29,19.89,1624.58,1
6,3,354.57,4.5,71.99,0
5,0,276.5,4.17,11.9,0
4,3,130.13,1.22,195.82,0
6,3,441.88,29.87,109.55,0
6,4,399.64,1.29,86.59,1
5,3,160.0,4.93,240.25,1
6,3,409.4,10.15,130.84,1
5,3,464.15,35.16,3.28,1
5,1,358.42,11.51,1317.12,1
4,4,195.45,4.8,92.37,0
5,3,300.76,11.85,149.98,1
2,4,94.43,0.0,7.14,0
6,3,461.23,6.9,71.61,0
6,4,221.28,1.26,73.91,1
1,3,70.33,1.52,477.23,0
6,3,429.42,13.04,1103.73,0
2,5,103.41,1.4,24.88,1
3,4,111.93,7.61,139.88,0
5,3,124.45,1.21,139.8,1
2,2,129.63,12.42,62.85,1
5,5,228.97,6.88,445.81,0
6,5,293.57,6.71,16.19,0
4,1,162.74,10.99,7.07,1
1,3,50.19,0.95,202.8,0
2,3,95.4,2.37,219.58,1
4,1,157.79,1.01,485.18,0
9,2,481.83,30.72,1463.66,1
4,3,180.69,12.48,303.73,0
2,5,80.91,2.66,236.86,0
4,0,215.26,1.57,455.53,1
4,4,308.97,13.39,142.44,0
5,4,241.98,16.97,96.07,0
1,4,50.57,2.68,10.36,1
5,3,255.75,5.0,177.01,1
4,3,152.01,0.0,114.6,1
8,3,222.88,8.27,145.31,1
3,5,120.85,12.05,10.02,0
4,3,240.77,18.12,14.43,0
7,1,287.36,28.88,186.5,1
1,2,81.19,0.41,97.59,1
7,3,485.95,32.4,543.83,0
5,5,347.39,6.76,122.65,0
1,3,55.99,0.67,496.86,0
3,3,180.7,4.76,508.02,1
5,1,207.08,0.0,250.76,1
1,4,27.83,2.0,2717.14,0
4,3,245.41,1.18,100.24,1
3,4,93.63,8.95,11.28,1
4,3,256.65,23.46,399.8,0
1,3,66.54,6.03,58.6,1
6,3,274.67,1.05,1035.66,1
8,2,247.2,7.18,14.54,1
8,2,378.64,29.93,71.93,1
5,1,171.63,3.75,46.33,1
2,3,97.62,6.48,161.14,0
5,3,219.6,18.44,129.9,0
1,2,73.39,1.5,41.83,0
1,3,57.99,0.87,600.89,1
3,3,122.15,9.07,34.55,0
3,3,104.88,2.75,46.72,0
5,2,240.78,24.86,2.65,1
5,3,171.29,5.45,68.43,1
3,3,274.67,29.05,100.03,0
2,2,86.4,0.78,6.32,0
10,3,724.27,2.89,405.07,1
3,2,73.46,7.87,73.84,0
3,4,169.96,19.54,587.42,1
2,4,106.43,27.45,217.97,0
5,3,287.44,4.82,460.35,0
5,2,352.71,10.32,30.82,0
2,3,72.39,8.62,440.25,0
1,3,68.96,0.42,437.44,0
5,3,353.95,11.67,101.53,1
4,2,225.56,7.6,93.08,0
2,2,125.47,0.0,73.75,0
7,2,422.33,36.27,975.44,0
2,3,101.19,2.39,2.65,1
3,4,136.01,13.74,60.68,1
7,3,376.17,21.48,118.93,1
3,2,131.85,4.0,127.29,1
4,0,130.73,0.0,22.53,1
3,3,160.08,0.39,141.26,0
2,2,96.04,0.54,423.14,1
9,2,487.74,11.92,45.23,0
3,2,309.22,26.26,338.08,1
6,3,278.11,30.77,98.47,1
2,3,52.37,4.36,2400.48,0
2,4,67.02,6.77,372.05,0
1,3,93.4,1.12,83.71,1
4,2,235.8,19.06,381.64,0
3,4,134.31,1.22,63.05,1
6,2,407.26,37.24,529.79,0
3,3,158.92,1.96,0.9,1
8,1,416.25,5.52,494.58,0
2,1,77.0,11.85,406.01,1
6,3,382.64,8.86,1743.85,1
5,1,283.35,9.81,14.4,0
5,2,178.73,20.11,118.55,0
6,2,575.48,2.1,1893.67,1
5,4,238.08,0.66,250.84,1
4,2,234.58,14.76,7.93,0
2,3,128.18,2.65,260.8,0
1,4,61.18,1.52,2696.1,0
7,2,375.39,46.03,405.21,0
4,4,296.98,1.51,43.3,1
5,4,238.52,15.35,2929.81,0
3,5,166.34,2.96,506.99,0
1,3,20.65,0.85,326.4,0
2,3,94.45,0.61,1694.54,0
5,3,329.71,23.97,56.04,1
3,1,140.85,17.11,9.2,0
2,0,110.18,3.81,510.23,0
3,2,118.35,1.86,90.8,0
1,4,69.04,3.36,571.59,0
4,1,356.83,29.91,123.06,0
2,3,90.15,0.1,527.62,0
5,2,198.18,21.12,2125.5,0
3,3,154.86,0.67,147.43,1
3,3,174.9,14.96,571.53,0
1,1,64.28,2.08,143.76,1
1,2,32.08,2.45,41.01,1
3,2,212.46,0.25,123.83,1
3,2,250.48,7.22,12.37,1
4,3,374.8,12.85,8.04,1
2,5,60.53,4.38,68.86,1
5,3,224.14,25.32,163.99,1
6,4,202.34,28.75,85.92,1
5,5,238.23,5.21,1637.17,1
1,3,70.53,0.54,59.68,1
3,2,191.41,0.0,3.98,1
1,4,48.67,0.0,107.99,1
2,3,108.02,8.48,140.23,0
9,5,265.68,15.13,22.77,1
2,3,95.61,6.37,78.0,0
3,4,93.55,0.36,147.66,0
4,4,145.64,10.46,225.26,0
5,4,229.91,4.94,3.84,1
4,3,295.2,23.28,1.55,1
1,3,39.58,0.0,15.1,0
3,4,118.37,0.82,0.82,1
4,4,225.58,3.59,36.14,1
1,3,21.99,1.81,102.11,0
3,3,259.19,1.11,138.31,1
1,3,59.69,1.72,4.18,1
1,0,43.89,0.43,5.74,0
3,2,145.19,18.79,286.09,0
2,2,70.09,0.0,3.69,0
4,4,262.47,8.71,92.16,1
5,2,266.68,27.82,98.11,1
5,3,311.28,28.31,45.67,1
2,4,115.74,4.06,6.42,0
2,2,84.49,2.68,136.75,0
1,2,82.56,1.37,2.67,1
4,5,120.73,11.18,341.86,0
5,3,192.59,22.69,131.99,1
1,2,57.54,4.34,465.83,0
7,4,440.55,17.83,61.71,1
1,4,48.45,2.42,551.82,0
4,4,232.86,6.29,36.64,1
5,2,148.1,10.41,1440.93,1
6,3,169.28,6.11,81.89,0
5,3,342.97,27.1,112.95,0
5,3,163.42,11.38,6.91,0
3,1,142.4,0.11,129.08,0
5,2,170.81,3.8,208.64,0
1,3,54.78,3.1,494.97,0
6,3,317.11,0.42,2058.6,1
4,0,110.21,0.63,2.38,1
5,4,299.33,0.67,144.66,1
3,3,157.21,18.14,330.56,0
4,2,295.03,0.36,206.82,0
4,3,269.54,0.0,524.55,1
5,3,293.62,6.87,3.57,1
1,3,55.68,0.0,113.5,0
1,0,81.03,2.21,10.84,1
2,0,60.82,1.44,11.29,1
2,3,104.41,1.42,29.27,0
6,5,532.2,58.17,397.16,1
2,2,85.05,2.42,46.53,1
8,3,423.53,11.18,1782.02,0
3,2,225.04,17.8,142.41,0
2,2,150.27,13.06,58.95,1
5,1,316.37,21.88,3.7,1
4,4,275.55,1.39,53.13,0
3,2,136.91,2.99,34.93,0
4,2,165.7,11.82,5.41,0
5,4,366.36,1.36,1.06,1
2,2,106.33,7.69,66.68,0
10,2,786.26,22.32,283.34,0
8,1,397.62,10.74,262.89,0
4,5,149.66,5.51,13.35,0
2,2,151.67,12.35,78.87,0
5,5,199.25,4.33,119.99,0
1,2,67.41,1.39,114.95,0
1,0,58.64,4.59,2976.69,0
2,4,137.93,3.73,49.94,0
3,3,184.32,3.8,584.77,0
6,3,279.09,8.94,372.93,0
5,3,263.04,6.15,73.03,0
5,2,427.79,7.78,33.25,0
3,3,84.42,1.47,323.5,1
3,3,216.63,3.31,2224.93,0
3,1,189.1,3.23,8.65,0
9,4,293.82,4.45,109.93,0
1,3,86.54,2.34,558.68,0
6,2,224.31,0.17,11.92,0
4,2,90.79,8.15,5.64,0
3,4,164.67,16.15,8.72,0
5,3,278.81,4.39,4.28,1
3,3,276.39,8.33,12.2,0
6,5,356.88,30.85,7.09,1
6,3,229.42,9.56,48.39,0
3,3,201.02,20.95,72.32,0
2,2,105.16,0.67,144.91,1
4,3,232.49,14.97,448.35,0
7,3,269.7,1.37,1.98,1
2,4,62.18,2.54,12.87,1
4,2,269.28,19.88,14.63,0
4,2,323.72,33.52,1141.82,0
5,1,384.42,0.65,129.14,1
2,3,76.93,5.07,63.8,0
5,2,260.01,6.25,35.74,0
6,4,311.78,0.47,109.96,0
2,4,121.18,9.46,6.9,1
2,3,75.67,1.58,2.4,1
8,1,315.94,29.88,353.28,0
2,3,92.68,0.52,2.23,1
6,5,157.96,14.23,94.52,1
3,2,126.54,0.0,152.86,0
2,3,115.38,14.55,144.73,0
6,3,241.45,24.85,473.02,0
3,5,116.52,0.23,6.83,0
4,2,203.72,1.13,1493.98,1
3,1,196.04,1.27,424.98,1
4,3,295.82,38.78,99.66,0
2,2,82.99,1.66,72.01,1
3,3,194.06,3.55,2710.54,0
8,1,640.34,20.57,106.54,0
2,3,115.31,15.32,1492.24,1
4,3,223.48,1.11,588.57,0
3,3,127.09,4.83,59.71,0
5,4,296.28,0.2,1.0,0
2,5,117.23,0.77,13.92,1
8,4,390.88,28.18,5.33,1
3,4,195.45,19.97,127.66,0
2,3,99.62,2.39,382.28,0
1,1,32.38,1.91,1219.69,1
2,3,134.23,2.84,502.56,0
4,2,209.31,5.87,452.12,1
3,2,173.43,19.32,326.8,1
6,3,276.9,0.07,112.48,0
3,3,139.59,5.09,101.09,1
2,2,65.17,7.72,2611.52,0
4,4,348.6,0.25,507.24,0
5,4,210.48,14.45,49.18,0
2,3,108.58,2.55,15.0,1
2,3,102.3,10.98,8.51,0
1,2,49.36,3.9,134.27,1
5,5,159.53,0.22,247.4,1
4,2,383.49,7.66,911.22,0
3,4,149.85,4.13,32.51,1
6,4,298.8,9.54,129.17,0
5,3,345.06,45.57,476.78,1
4,4,226.56,9.98,4.44,1
6,3,440.98,14.37,1.77,1
2,4,133.05,3.88,557.53,0
1,4,67.64,0.6,514.91,0
2,2,95.15,2.51,194.61,0
1,0,60.47,0.0,64.6,0
4,3,110.78,3.1,13.59,0
7,4,232.18,4.11,541.18,1
1,4,47.0,4.17,122.55,1
2,4,117.52,8.42,251.75,1
3,2,161.14,3.97,97.97,1
7,3,259.66,6.56,58.99,1
3,3,164.62,0.14,585.65,0
4,3,303.34,1.15,344.82,1
1,2,61.44,2.0,130.98,0
2,3,108.38,3.79,124.91,0
9,3,492.77,14.74,52.11,0
8,3,387.86,9.67,145.13,0
1,3,53.32,0.48,1.81,1
7,3,278.55,0.0,398.46,1
4,2,268.39,21.85,142.29,0
6,4,376.13,38.65,8.23,0
3,2,209.73,6.9,99.22,0
4,4,270.17,3.15,59.91,0
3,2,108.35,2.8,568.08,0
4,3,133.97,3.5,29.34,0
2,4,130.18,1.76,498.91,0
1,0,49.21,1.05,583.53,1
3,5,171.82,14.65,130.39,1
5,0,210.57,27.3,327.72,0
2,0,127.32,7.05,522.78,0
4,4,247.26,0.59,11.52,1
8,3,557.31,9.31,528.3,0
1,1,100.41,3.1,2436.21,1
4,4,188.16,0.06,11.79,0
3,3,185.67,19.94,392.75,0
6,1,472.51,1.99,25.55,1
2,4,169.99,0.14,12.94,0
5,3,206.36,20.78,120.77,1
6,2,338.24,1.48,858.02,1
7,4,252.18,30.22,407.45,0
5,4,308.72,1.32,89.13,1
3,3,152.94,13.05,1894.19,1
4,4,325.26,11.64,124.48,0
6,4,283.18,9.69,47.22,0
4,2,153.63,6.09,124.77,0
1,4,70.31,0.58,13.58,1
7,3,397.37,0.62,24.52,1
5,3,338.17,25.72,144.13,0
4,5,129.65,2.51,1322.38,1
2,4,94.46,0.74,198.05,1
4,2,238.82,3.14,258.04,0
3,3,228.63,4.43,9.77,1
4,3,308.91,32.07,50.61,0
1,1,81.31,0.97,35.97,1
4,4,151.29,11.46,144.75,0
10,4,261.57,37.1,348.82,0
1,4,69.0,4.44,14.61,0
8,3,337.94,11.01,13.62,0
3,2,118.46,10.27,101.48,0
6,4,382.15,12.35,109.21,1
5,3,160.42,9.33,321.08,0
4,0,272.62,21.53,29.65,0
5,5,197.32,5.69,402.9,1
6,4,216.87,6.93,14.29,0
3,3,84.08,0.0,108.09,0
3,0,151.25,17.01,343.17,0
4,2,210.76,17.75,109.14,0
5,3,202.01,8.3,448.15,0
5,3,281.06,25.97,110.8,0
5,3,149.51,13.97,707.82,1
3,4,152.12,0.16,358.17,0
5,3,274.86,0.92,12.43,1
2,3,112.56,10.63,23.29,1
4,4,245.46,17.47,388.85,0
1,3,52.53,0.1,4.27,0
3,5,182.23,0.69,62.43,1
3,4,160.63,41.03,532.26,0
3,2,115.87,0.0,2415.46,0
5,5,158.88,2.48,2281.36,0
3,2,128.87,13.43,35.88,1
3,5,208.48,6.18,103.8,1
2,3,122.94,9.75,249.14,1
3,3,170.62,5.94,41.23,1
2,2,97.44,0.0,180.09,1
1,2,45.05,0.55,26.29,1
4,2,176.64,2.69,504.46,1
4,4,233.52,5.52,184.72,0
4,3,187.27,3.72,88.69,0
3,3,122.43,2.88,1513.58,1
3,4,198.4,5.0,9.18,0
6,2,228.91,0.57,461.29,0
4,4,250.0,4.55,55.38,0
3,3,131.98,13.67,2600.1,1
1,2,71.23,5.53,225.95,1
3,4,171.49,12.83,5.27,0
3,3,226.81,0.17,4.05,0
3,1,267.69,27.56,161.6,1
4,3,292.25,6.66,494.73,0
4,4,244.91,3.6,3.04,1
4,1,194.14,49.42,2557.02,0
5,3,425.28,1.89,88.57,1
5,4,213.84,5.84,103.75,1
5,4,287.23,30.55,2.56,1
7,4,324.01,28.89,1.31,1
1,2,71.16,1.34,74.91,1
2,3,53.19,2.07,93.04,0
1,4,21.18,2.3,129.01,0
4,2,220.92,5.72,239.59,1
6,3,395.25,15.14,371.6,1
2,4,66.83,0.52,17.11,1
7,4,436.2,11.14,1.47,1
1,1,48.82,1.96,12.82,0
7,2,419.91,5.21,148.04,0
3,3,172.7,0.75,3.83,1
1,3,59.31,12.26,82.94,0
3,4,160.23,1.13,317.74,0
2,2,90.74,8.46,208.11,0
2,0,195.35,0.42,470.43,0
3,3,118.05,0.52,51.19,1
5,4,253.06,21.42,98.21,0
4,4,283.44,0.64,128.37,1
3,3,107.95,6.6,21.02,1
4,5,181.63,21.58,312.67,0
5,3,345.84,15.29,1260.33,0
2,3,77.73,5.67,351.02,0
3,0,207.8,17.44,62.54,0
2,5,54.4,1.04,108.62,0
2,3,53.14,0.28,578.81,0
5,3,231.94,7.14,135.62,0
2,1,170.32,19.17,19.08,0
